index,frame,F11,F12,F21,F22,P11,P12,P21,P22,vol_square,vol_rectangle_p,vol_rectangle_m,vol_tot,Psi,Psi_me,Psi_couple,len_c,len_s_r_p,len_s_r_m
430,000,1.0010000000e+00,-2.5159772116e-04,2.6587041692e-04,1.0006934000e+00,1.7755163944e-01,2.5840598430e-05,6.1875889015e-06,7.5157685633e-02,5.9991255144e-01,1.9427469136e-01,2.0581275720e-01,1.0000000000e-04,6.9521029599e-01,-1.9492616485e-02,-4.4345476554e-02,0.05324415017956516,0.04832076232292837,0.04440509953536109
431,000,1.0010000000e+00,-2.5625858278e-04,2.6760777928e-04,1.0006934000e+00,1.7710359336e-01,2.5768948543e-05,6.2172018711e-06,7.5632770620e-02,6.0021604938e-01,1.9412980110e-01,2.0565414952e-01,1.0000000000e-04,6.9487365126e-01,-1.9498704388e-02,-4.4358491307e-02,0.05321932902259978,0.0483071781088559,0.04439696834902319
432,000,1.0010000000e+00,-2.6091110230e-04,2.6935294277e-04,1.0006934000e+00,1.7665362616e-01,2.5697824091e-05,6.2469361123e-06,7.6109485212e-02,6.0000257202e-01,1.9416495199e-01,2.0583247599e-01,1.0000000000e-04,6.9453748923e-01,-1.9504726653e-02,-4.4371357616e-02,0.05319453652805745,0.048292408779948864,0.044387229359102394
433,000,1.0010000000e+00,-2.6557124530e-04,2.7112166875e-04,1.0006934000e+00,1.7620109346e-01,2.5627097389e-05,6.2767109708e-06,7.6588530064e-02,5.9998113855e-01,1.9425497257e-01,2.0576388889e-01,1.0000000000e-04,6.9420179742e-01,-1.9510686924e-02,-4.4384086622e-02,0.05316978122340548,0.04827662993468831,0.0443760011365196
434,000,1.0010000000e+00,-2.7025484139e-04,2.7292921546e-04,1.0006934000e+00,1.7574538859e-01,2.5556685714e-05,6.3064699814e-06,7.7070563787e-02,6.0013888889e-01,1.9429783951e-01,2.0556327160e-01,1.0000000000e-04,6.9386656312e-01,-1.9516588828e-02,-4.4396689225e-02,0.05314504731523557,0.048258869297103484,0.04436545724375204
435,000,1.0010000000e+00,-2.7497807980e-04,2.7479111326e-04,1.0006934000e+00,1.7528591588e-01,2.5486525126e-05,6.3361763374e-06,7.7556232434e-02,6.0004801097e-01,1.9435356653e-01,2.0559842250e-01,1.0000000000e-04,6.9353177405e-01,-1.9522435802e-02,-4.4409175815e-02,0.05312033085513712,0.048239930997715535,0.04435725331540183
436,000,1.0010000000e+00,-2.7975811946e-04,2.7672386119e-04,1.0006934000e+00,1.7482206195e-01,2.5416558598e-05,6.3658092518e-06,7.8046200200e-02,6.0014231824e-01,1.9442986968e-01,2.0542781207e-01,1.0000000000e-04,6.9319741851e-01,-1.9528231057e-02,-4.4421556283e-02,0.05309562640161682,0.04822054511979319,0.04435004801256638
437,000,1.0010000000e+00,-2.8461381329e-04,2.7874567673e-04,1.0006934000e+00,1.7435316441e-01,2.5346729270e-05,6.3953612959e-06,7.8541182503e-02,6.0014231824e-01,1.9446844993e-01,2.0538923182e-01,1.0000000000e-04,6.9286348544e-01,-1.9533977581e-02,-4.4433840154e-02,0.05307093360942022,0.04820115591087175,0.044342576488878134
438,000,1.0010000000e+00,-2.8956662840e-04,2.8087741746e-04,1.0006934000e+00,1.7387847422e-01,2.5276975490e-05,6.4248367510e-06,7.9041985704e-02,6.0017575446e-01,1.9446844993e-01,2.0535579561e-01,1.0000000000e-04,6.9252996435e-01,-1.9539678156e-02,-4.4446036778e-02,0.05304625742193888,0.048181520938566286,0.04433491403078618
439,000,1.0010000000e+00,-2.9464190570e-04,2.8314382766e-04,1.0006934000e+00,1.7339710538e-01,2.5207226104e-05,6.4542510229e-06,7.9549560217e-02,6.0013888889e-01,1.9462620027e-01,2.0523491084e-01,1.0000000000e-04,6.9219684523e-01,-1.9545335399e-02,-4.4458155598e-02,0.053021592087337796,0.04816156308398585,0.0443270574629127
440,000,1.0010000000e+00,-2.9987070210e-04,2.8557535068e-04,1.0006934000e+00,1.7290796130e-01,2.5137394906e-05,6.4836312985e-06,8.0065077971e-02,6.0028206447e-01,1.9459276406e-01,2.0512517147e-01,1.0000000000e-04,6.9186411851e-01,-1.9550951789e-02,-4.4470206508e-02,0.05299694237707553,0.04814129196537096,0.04431886313498229
441,000,1.0010000000e+00,-3.0529265108e-04,2.8821093106e-04,1.0006934000e+00,1.7240961944e-01,2.5067373040e-05,6.5130189174e-06,8.0590053729e-02,6.0038323045e-01,1.9471707819e-01,2.0489969136e-01,1.0000000000e-04,6.9153177492e-01,-1.9556529714e-02,-4.4482200391e-02,0.052972311354319034,0.04812036124934607,0.044310049222019046
442,000,1.0010000000e+00,-3.1096068381e-04,2.9110261895e-04,1.0006934000e+00,1.7190013810e-01,2.4997017477e-05,6.5424745339e-06,8.1126547977e-02,6.0034722222e-01,1.9477366255e-01,2.0487911523e-01,1.0000000000e-04,6.9119980543e-01,-1.9562071519e-02,-4.4494149957e-02,0.052947720624648906,0.048098651479162896,0.044300540358023166
443,000,1.0010000000e+00,-3.1694937987e-04,2.9432367759e-04,1.0006934000e+00,1.7137670908e-01,2.4926131938e-05,6.5720885105e-06,8.1677531194e-02,6.0027949246e-01,1.9494855967e-01,2.0477194787e-01,1.0000000000e-04,6.9086820111e-01,-1.9567579570e-02,-4.4506071220e-02,0.052923153588830395,0.04807627848841578,0.04429054790412734
444,000,1.0010000000e+00,-3.2337108307e-04,2.9798415133e-04,1.0006934000e+00,1.7083497612e-01,2.4854432448e-05,6.6020025100e-06,8.2247597801e-02,6.0031292867e-01,1.9499228395e-01,2.0469478738e-01,1.0000000000e-04,6.9053695297e-01,-1.9573056346e-02,-4.4517986294e-02,0.05289860999393233,0.04805306985899419,0.04428001114210951
445,000,1.0010000000e+00,-3.3041092041e-04,3.0226450346e-04,1.0006934000e+00,1.7026752824e-01,2.4781477803e-05,6.6324589198e-06,8.2844542527e-02,6.0021004801e-01,1.9516718107e-01,2.0462277092e-01,1.0000000000e-04,6.9020605173e-01,-1.9578504590e-02,-4.4529929491e-02,0.052874084799282954,0.048028599064793995,0.04426866650309033
446,000,1.0010000000e+00,-3.3841762390e-04,3.0750227905e-04,1.0006934000e+00,1.6965992084e-01,2.4706504740e-05,6.6639349737e-06,8.3483518204e-02,6.0024348422e-01,1.9534207819e-01,2.0441443759e-01,1.0000000000e-04,6.8987548743e-01,-1.9583927594e-02,-4.4541963177e-02,0.05284958635256832,0.048002343131582144,0.04425622635503094
447,000,1.0010000000e+00,-3.4822288649e-04,3.1449440276e-04,1.0006934000e+00,1.6897640754e-01,2.4627911372e-05,6.6976364821e-06,8.4201925724e-02,6.0040809328e-01,1.9524519890e-01,2.0434670782e-01,1.0000000000e-04,6.8954524859e-01,-1.9589329881e-02,-4.4554233955e-02,0.05282509816544299,0.04797316287212494,0.04424199785058701
448,000,1.0010000000e+00,-3.6362154801e-04,3.2681999188e-04,1.0006934000e+00,1.6804654856e-01,2.4539853162e-05,6.7395405274e-06,8.5177575935e-02,6.0044238683e-01,1.9528292181e-01,2.0427469136e-01,1.0000000000e-04,6.8921532088e-01,-1.9594719526e-02,-4.4567413621e-02,0.05280062550001911,0.04793917083370006,0.04422504659752798
449,000,1.0010000000e+00,-4.0413157911e-04,3.6318093203e-04,1.0006934000e+00,1.6615528736e-01,2.4393891968e-05,6.8183643738e-06,8.7164804861e-02,6.0042695473e-01,1.9569787380e-01,2.0387517147e-01,1.0000000000e-04,6.8888550251e-01,-1.9600192432e-02,-4.4590099025e-02,0.05277616485401724,0.04789053139199016,0.04419950225189981
450,000,1.0010000000e+00,-3.7941664084e-04,3.3603592919e-04,1.0006934000e+00,1.6665754178e-01,2.4405399622e-05,6.8060985413e-06,8.6631657847e-02,6.0051697531e-01,1.9545781893e-01,2.0402520576e-01,1.0000000000e-04,6.8855614940e-01,-1.9605542450e-02,-4.4594575855e-02,0.052751685841212634,0.04777885866886606,0.044136579333291175
451,000,1.0010000000e+00,-4.6916592403e-04,4.2312013444e-04,1.0006934000e+00,1.6331721038e-01,2.4034752920e-05,6.9307853553e-06,9.0185970879e-02,6.0029835391e-01,1.9611882716e-01,2.0358281893e-01,1.0000000000e-04,6.8822651693e-01,-1.9611461974e-02,-4.4653587764e-02,0.05272726221240272,0.047818038869087205,0.04417108491046502
452,000,1.0010000000e+00,-7.1813629345e-04,6.5365708780e-04,1.0006934000e+00,1.6749414484e-01,2.2047387394e-05,7.4039728022e-06,8.6385613555e-02,6.0038580247e-01,1.9584362140e-01,2.0377057613e-01,1.0000000000e-04,6.8788937201e-01,-1.9624877826e-02,-4.4693458255e-02,0.05270275117606306,0.04758858302269274,0.04404304933756084
453,000,1.0010000000e+00,-7.3516692424e-04,6.6665077570e-04,1.0006934000e+00,1.6677270991e-01,2.1948334520e-05,7.4576235259e-06,8.7138940436e-02,6.0029749657e-01,1.9596622085e-01,2.0373628258e-01,1.0000000000e-04,6.8755967495e-01,-1.9630941599e-02,-4.4698478585e-02,0.05267811502064376,0.04725102729598375,0.04377482966163823
454,000,1.0010000000e+00,-7.3967869469e-04,6.6802156797e-04,1.0006934000e+00,1.6607787093e-01,2.1914125539e-05,7.4862991920e-06,8.7859930345e-02,6.0062500000e-01,1.9586419753e-01,2.0351080247e-01,1.0000000000e-04,6.8723032787e-01,-1.9636877586e-02,-4.4708938926e-02,0.052653600132552957,0.04721918186822025,0.04374711866014323
455,000,1.0010000000e+00,-7.4373138905e-04,6.7018171637e-04,1.0006934000e+00,1.6585066392e-01,2.1778913847e-05,7.4999169027e-06,8.8119912939e-02,6.0079218107e-01,1.9584190672e-01,2.0336591221e-01,1.0000000000e-04,6.8690111947e-01,-1.9642912989e-02,-4.4726139357e-02,0.052629144850815414,0.04721310456279525,0.04373111894769183
456,000,1.0010000000e+00,-7.4765009164e-04,6.7065355069e-04,1.0006934000e+00,1.6528264564e-01,2.1781029800e-05,7.5343635072e-06,8.8701461144e-02,6.0098936900e-01,1.9582390261e-01,2.0318672840e-01,1.0000000000e-04,6.8657221265e-01,-1.9648801843e-02,-4.4735441640e-02,0.05260471086694228,0.047164826633843415,0.04372092285705712
457,000,1.0010000000e+00,-7.5126445703e-04,6.7137632134e-04,1.0006934000e+00,1.6489764756e-01,2.1749885183e-05,7.5637078924e-06,8.9098282479e-02,6.0082990398e-01,1.9602280521e-01,2.0314729081e-01,1.0000000000e-04,6.8624384842e-01,-1.9654657626e-02,-4.4749297188e-02,0.05258029475278973,0.04716385168711881,0.0437153340428999
458,000,1.0010000000e+00,-7.5482007075e-04,6.7306215078e-04,1.0006934000e+00,1.6430771664e-01,2.1629623732e-05,7.5792327390e-06,8.9733447216e-02,6.0070558985e-01,1.9609567901e-01,2.0319873114e-01,1.0000000000e-04,6.8591567202e-01,-1.9660479568e-02,-4.4760526603e-02,0.052555886599869164,0.047148143572217395,0.0437132749647236
459,000,1.0010000000e+00,-7.5830628030e-04,6.7504030054e-04,1.0006934000e+00,1.6410277510e-01,2.1480088309e-05,7.5907766129e-06,8.9976844104e-02,6.0086505487e-01,1.9595850480e-01,2.0317644033e-01,1.0000000000e-04,6.8558757082e-01,-1.9666369931e-02,-4.4777191952e-02,0.052531480721005455,0.04712515542922092,0.043688583210256454
460,000,1.0010000000e+00,-7.6423810856e-04,6.9503861777e-04,1.0006934000e+00,1.7113835467e-01,1.9494519519e-05,7.3475160636e-06,8.3167764734e-02,6.0109996571e-01,1.9527949246e-01,2.0362054184e-01,1.0000000000e-04,6.8523992617e-01,-1.9692248524e-02,-4.4844920931e-02,0.052507086380754305,0.04707614356185395,0.04367155101765188
461,000,1.0010000000e+00,-7.5005813917e-04,6.9870198351e-04,1.0006934000e+00,1.7705420129e-01,1.6698787089e-05,6.9185558700e-06,7.7512811444e-02,6.0103995199e-01,1.9379286694e-01,2.0516718107e-01,1.0000000000e-04,6.8486546048e-01,-1.9745888571e-02,-4.4970549531e-02,0.052482658755984714,0.04626205513597077,0.04359629217390562
462,000,1.0010000000e+00,-6.0015056032e-04,5.7925520394e-04,1.0006934000e+00,1.7458262361e-01,1.4159832313e-05,6.1245631983e-06,8.0981929047e-02,6.0079046639e-01,1.9348336763e-01,2.0572616598e-01,1.0000000000e-04,6.8443332677e-01,-1.9853755522e-02,-4.5107631779e-02,0.05245802529041625,0.045918818235409026,0.04367066380029819
463,000,1.0010000000e+00,-6.0670005239e-04,5.8277584974e-04,1.0006934000e+00,1.7387947590e-01,1.4088344731e-05,6.1696062567e-06,8.1711628148e-02,6.0061042524e-01,1.9366255144e-01,2.0572702332e-01,1.0000000000e-04,6.8410364124e-01,-1.9860737660e-02,-4.5119191209e-02,0.052433514960441144,0.04593294317073317,0.04093895186744036
464,000,1.0010000000e+00,-6.1421433724e-04,5.8720680745e-04,1.0006934000e+00,1.7322543852e-01,1.3953152307e-05,6.2115204403e-06,8.2400338888e-02,6.0068758573e-01,1.9368398491e-01,2.0562842936e-01,1.0000000000e-04,6.8377458772e-01,-1.9867578230e-02,-4.5134025800e-02,0.052409101824513374,0.045904643509765364,0.0408761589053616
465,000,1.0010000000e+00,-6.2158929570e-04,5.9155776450e-04,1.0006934000e+00,1.7258594788e-01,1.3817911105e-05,6.2534952930e-06,8.3073798813e-02,6.0052983539e-01,1.9391803841e-01,2.0555212620e-01,1.0000000000e-04,6.8344590161e-01,-1.9874390281e-02,-4.5148760847e-02,0.052384720679790435,0.0458725212678171,0.04082473088621009
466,000,1.0010000000e+00,-6.2869122827e-04,5.9571843633e-04,1.0006934000e+00,1.7196188448e-01,1.3682498943e-05,6.2950670732e-06,8.3731028022e-02,6.0053069273e-01,1.9397290809e-01,2.0549639918e-01,1.0000000000e-04,6.8311751479e-01,-1.9881184234e-02,-4.5163393209e-02,0.052360374003105475,0.04582186987863257,0.040751938885268346
467,000,1.0010000000e+00,-6.3550676647e-04,5.9968045350e-04,1.0006934000e+00,1.7135215847e-01,1.3546444198e-05,6.3361133229e-06,8.4373120392e-02,6.0063185871e-01,1.9407321674e-01,2.0529492455e-01,1.0000000000e-04,6.8278940081e-01,-1.9887959989e-02,-4.5177919506e-02,0.05233604462877578,0.04577941294108129,0.040675389733965464
468,000,1.0010000000e+00,-6.4207465162e-04,6.0348064256e-04,1.0006934000e+00,1.7075411308e-01,1.3409064448e-05,6.3766434363e-06,8.5002799570e-02,6.0034893690e-01,1.9442472565e-01,2.0522633745e-01,1.0000000000e-04,6.8246154820e-01,-1.9894715180e-02,-4.5192342944e-02,0.05231172471113668,0.045746656005444045,0.04059764144087073
469,000,1.0010000000e+00,-6.4845849179e-04,6.0717883156e-04,1.0006934000e+00,1.7016421312e-01,1.3269506423e-05,6.4167120802e-06,8.5623703796e-02,6.0027177641e-01,1.9458333333e-01,2.0514489026e-01,1.0000000000e-04,6.8213395133e-01,-1.9901447361e-02,-4.5206672904e-02,0.0522874102231045,0.045714548678737775,0.04052787170836614
470,000,1.0010000000e+00,-6.5473438016e-04,6.1084823106e-04,1.0006934000e+00,1.6957845091e-01,1.3126753522e-05,6.4563781537e-06,8.6239963282e-02,6.0040294925e-01,1.9467506859e-01,2.0492198217e-01,1.0000000000e-04,6.8180660678e-01,-1.9908154563e-02,-4.5220923551e-02,0.05226312913614298,0.04568285394989915,0.04047472939543317
471,000,1.0010000000e+00,-6.6098720235e-04,6.1457332140e-04,1.0006934000e+00,1.6899244701e-01,1.2979592472e-05,6.4956861101e-06,8.6856093032e-02,6.0037037037e-01,1.9481995885e-01,2.0480967078e-01,1.0000000000e-04,6.8147951184e-01,-1.9914835375e-02,-4.5235113227e-02,0.05223886544086761,0.04565232147437566,0.04045048434209973
472,000,1.0010000000e+00,-6.6731192008e-04,6.1845211249e-04,1.0006934000e+00,1.6840136007e-01,1.2826544193e-05,6.5346579206e-06,8.7477083142e-02,6.0008144719e-01,1.9507458848e-01,2.0484396433e-01,1.0000000000e-04,6.8115266394e-01,-1.9921488883e-02,-4.5249264786e-02,0.052214609666892786,0.045623009122249245,0.0404279499515563
473,000,1.0010000000e+00,-6.7381573545e-04,6.2259867130e-04,1.0006934000e+00,1.6779981709e-01,1.2665795179e-05,6.5732896578e-06,8.8108466510e-02,5.9987311385e-01,1.9528292181e-01,2.0484396433e-01,1.0000000000e-04,6.8082606038e-01,-1.9928114601e-02,-4.5263406233e-02,0.05219035771704556,0.045586182136876804,0.04039991842803063
474,000,1.0010000000e+00,-6.8061135808e-04,6.2713467844e-04,1.0006934000e+00,1.6718243731e-01,1.2495281207e-05,6.6115523126e-06,8.8755767341e-02,5.9983024691e-01,1.9546210562e-01,2.0470764746e-01,1.0000000000e-04,6.8049969824e-01,-1.9934712395e-02,-4.5277569118e-02,0.052166112930199064,0.04554790984955312,0.040371673065718164
475,000,1.0010000000e+00,-6.8777415979e-04,6.3213783840e-04,1.0006934000e+00,1.6654650932e-01,1.2313413172e-05,6.6494070800e-06,8.9421707337e-02,5.9975651578e-01,1.9550925926e-01,2.0473422497e-01,1.0000000000e-04,6.8017357417e-01,-1.9941282427e-02,-4.5291776804e-02,0.05214187608702581,0.045507669809849716,0.040342897281737886
476,000,1.0010000000e+00,-6.9522797541e-04,6.3750552512e-04,1.0006934000e+00,1.6589861691e-01,1.2121187602e-05,6.6868589024e-06,9.0099305967e-02,5.9969735940e-01,1.9583333333e-01,2.0446930727e-01,1.0000000000e-04,6.7984768421e-01,-1.9947825007e-02,-4.5306010900e-02,0.052117643647086036,0.04546509786092626,0.040313301255970116
477,000,1.0010000000e+00,-7.0266039744e-04,6.4285436806e-04,1.0006934000e+00,1.6525879341e-01,1.1924127242e-05,6.7240272112e-06,9.0767565858e-02,5.9966906722e-01,1.9599794239e-01,2.0433299040e-01,1.0000000000e-04,6.7952202391e-01,-1.9954340279e-02,-4.5320181749e-02,0.052093412643933856,0.04542025828494205,0.04028308232581578
478,000,1.0010000000e+00,-7.0972405320e-04,6.4776111047e-04,1.0006934000e+00,1.6464781485e-01,1.1729203120e-05,6.7611012639e-06,9.1404715187e-02,5.9974279835e-01,1.9621656379e-01,2.0404063786e-01,1.0000000000e-04,6.7919658947e-01,-1.9960827894e-02,-4.5334181587e-02,0.052069182020504166,0.0453742031437465,0.04025324259335947
479,000,1.0010000000e+00,-7.1629639017e-04,6.5207235796e-04,1.0006934000e+00,1.6407248234e-01,1.1540022218e-05,6.7982080576e-06,9.2003529420e-02,5.9976337449e-01,1.9631515775e-01,2.0392146776e-01,1.0000000000e-04,6.7887137853e-01,-1.9967287118e-02,-4.5347963963e-02,0.052044955493637884,0.045340808890663775,0.04020961352586111
480,000,1.0010000000e+00,-7.2243739929e-04,6.5585354199e-04,1.0006934000e+00,1.6352908192e-01,1.1357118506e-05,6.8353849243e-06,9.2567722474e-02,5.9954989712e-01,1.9661008230e-01,2.0384002058e-01,1.0000000000e-04,6.7854638965e-01,-1.9973717197e-02,-4.5361537560e-02,0.05202072707954796,0.04531060858148813,0.040149843408677416
481,000,1.0010000000e+00,-7.2825688859e-04,6.5923024363e-04,1.0006934000e+00,1.6301144565e-01,1.1180203958e-05,6.8726233024e-06,9.3103550908e-02,5.9953275034e-01,1.9673439643e-01,2.0373285322e-01,1.0000000000e-04,6.7822162150e-01,-1.9980117556e-02,-4.5374928537e-02,0.051996511349712504,0.04528629342997912,0.04008938693519661
482,000,1.0010000000e+00,-7.3385573002e-04,6.6231799903e-04,1.0006934000e+00,1.6251431817e-01,1.1009312588e-05,6.9099004476e-06,9.3616310068e-02,5.9929441015e-01,1.9683641975e-01,2.0386917010e-01,1.0000000000e-04,6.7789707253e-01,-1.9986487820e-02,-4.5388162186e-02,0.05197231959756366,0.04525327342679665,0.040012844943209766
483,000,1.0010000000e+00,-7.3931535078e-04,6.6520972255e-04,1.0006934000e+00,1.6203389953e-01,1.0845101090e-05,6.9471926782e-06,9.4109774408e-02,5.9939214678e-01,1.9684156379e-01,2.0376628944e-01,1.0000000000e-04,6.7757274090e-01,-1.9992827761e-02,-4.5401258791e-02,0.05194815730884012,0.04522516990778064,0.040000283851551216
484,000,1.0010000000e+00,-7.4470133416e-04,6.6797994006e-04,1.0006934000e+00,1.6156763603e-01,1.0688861024e-05,6.9844807167e-06,9.4586424693e-02,5.9948645405e-01,1.9686299726e-01,2.0365054870e-01,1.0000000000e-04,6.7724862456e-01,-1.9999137268e-02,-4.5414233975e-02,0.0519240268127481,0.04519828559521936,0.039988351693180546
485,000,1.0010000000e+00,-7.5006931769e-04,6.7069165533e-04,1.0006934000e+00,1.6111395424e-01,1.0542445103e-05,7.0217527233e-06,9.5047738045e-02,5.9953789438e-01,1.9679869684e-01,2.0366340878e-01,1.0000000000e-04,6.7692472126e-01,-2.0005416310e-02,-4.5427099856e-02,0.051899906024787994,0.045172386982457825,0.03997701365466973
486,000,1.0010000000e+00,-7.5547095536e-04,6.7340304275e-04,1.0006934000e+00,1.6067208885e-01,1.0408147724e-05,7.0590073299e-06,9.5494382163e-02,5.9952160494e-01,1.9692301097e-01,2.0355538409e-01,1.0000000000e-04,6.7660102861e-01,-2.0011664930e-02,-4.5439866088e-02,0.0518758017220143,0.04514731886938357,0.03996619421821325
487,000,1.0010000000e+00,-7.6096059501e-04,6.7617450263e-04,1.0006934000e+00,1.6024202923e-01,1.0288541470e-05,7.0962581528e-06,9.5926284749e-02,5.9953446502e-01,1.9686728395e-01,2.0359825103e-01,1.0000000000e-04,6.7627754411e-01,-2.0017883228e-02,-4.5452540683e-02,0.051851706933154544,0.045122878084011206,0.03995579384876771
488,000,1.0010000000e+00,-7.6660474156e-04,6.7907810850e-04,1.0006934000e+00,1.5982461386e-01,1.0186278403e-05,7.1335419021e-06,9.6342541938e-02,5.9934842250e-01,1.9704561043e-01,2.0360596708e-01,1.0000000000e-04,6.7595426513e-01,-2.0024071373e-02,-4.5465130695e-02,0.05182761422633217,0.045099080303917044,0.039946364715228624
489,000,1.0010000000e+00,-7.7249898919e-04,6.8221404129e-04,1.0006934000e+00,1.5942188138e-01,1.0103888554e-05,7.1709349693e-06,9.6741044330e-02,5.9937928669e-01,1.9720336077e-01,2.0341735254e-01,1.0000000000e-04,6.7563118889e-01,-2.0030229620e-02,-4.5477642970e-02,0.05180351937004926,0.04507593475501856,0.03993855242058688
490,000,1.0010000000e+00,-7.7880579805e-04,6.8574706389e-04,1.0006934000e+00,1.5903804541e-01,1.0043636288e-05,7.2085929485e-06,9.7117422703e-02,5.9943072702e-01,1.9734739369e-01,2.0322187929e-01,1.0000000000e-04,6.7530831237e-01,-2.0036358342e-02,-4.5490085373e-02,0.05177942413137377,0.045052863591224276,0.03993078763846185
491,000,1.0010000000e+00,-7.8586539661e-04,6.9001384171e-04,1.0006934000e+00,1.5868257445e-01,1.0007537177e-05,7.2468698868e-06,9.7461719792e-02,5.9948131001e-01,1.9732596022e-01,2.0319272977e-01,1.0000000000e-04,6.7498563206e-01,-2.0042458135e-02,-4.5502470000e-02,0.05175532515544181,0.045029616074200696,0.03992288418963307
492,000,1.0010000000e+00,-7.9473163774e-04,6.9604236006e-04,1.0006934000e+00,1.5838533986e-01,9.9978147639e-06,7.2868983168e-06,9.7742074854e-02,5.9941186557e-01,1.9766375171e-01,2.0292438272e-01,1.0000000000e-04,6.7466314324e-01,-2.0048530087e-02,-4.5514828398e-02,0.0517312320056285,0.04500576662543041,0.039914516377154347
493,000,1.0010000000e+00,-8.0930919604e-04,7.0762529798e-04,1.0006934000e+00,1.5825863192e-01,1.0020761426e-05,7.3329690189e-06,9.7837669967e-02,5.9944701646e-01,1.9774777092e-01,2.0280521262e-01,1.0000000000e-04,6.7434083514e-01,-2.0054579042e-02,-4.5527803397e-02,0.05170712912485613,0.04498008810658981,0.039904715070764624
494,000,1.0010000000e+00,-8.1241730627e-04,7.0810315790e-04,1.0006934000e+00,1.5781514039e-01,1.0057604969e-05,7.3660448483e-06,9.8271802295e-02,5.9946844993e-01,1.9781635802e-01,2.0271519204e-01,1.0000000000e-04,6.7401862424e-01,-2.0060616783e-02,-4.5541431226e-02,0.05168301436785506,0.044941583192812315,0.03989016667595498
495,000,1.0010000000e+00,-8.1522337506e-04,7.0831264815e-04,1.0006934000e+00,1.5740903488e-01,1.0154530110e-05,7.3997524429e-06,9.8672415093e-02,5.9944272977e-01,1.9784207819e-01,2.0271519204e-01,1.0000000000e-04,6.7369671444e-01,-2.0066612861e-02,-4.5553826325e-02,0.051658895007685224,0.04491237864214656,0.03988610511644457
496,000,1.0010000000e+00,-8.1582730709e-04,7.0645402457e-04,1.0006934000e+00,1.5690649292e-01,1.0250568618e-05,7.4291804059e-06,9.9171999131e-02,5.9951903292e-01,1.9788923182e-01,2.0259173525e-01,1.0000000000e-04,6.7337502459e-01,-2.0072563813e-02,-4.5564595658e-02,0.05163477384046376,0.04488371417289436,0.039881780963075084
497,000,1.0010000000e+00,-8.1800427118e-04,7.0616478136e-04,1.0006934000e+00,1.5644898579e-01,1.0347417121e-05,7.4607491267e-06,9.9625494695e-02,5.9957561728e-01,1.9799125514e-01,2.0243312757e-01,1.0000000000e-04,6.7305344249e-01,-2.0078494910e-02,-4.5577265677e-02,0.05161066552851925,0.04485802857015969,0.03988051123418307
498,000,1.0010000000e+00,-8.1953161595e-04,7.0514651046e-04,1.0006934000e+00,1.5599392777e-01,1.0446883387e-05,7.4911091407e-06,1.0007332954e-01,5.9933984911e-01,1.9811642661e-01,2.0254372428e-01,1.0000000000e-04,6.7273212878e-01,-2.0084381280e-02,-4.5588800007e-02,0.051586575581368,0.04482762862455124,0.03987672505709754
499,000,1.0010000000e+00,-1.0199873891e-03,9.0432827301e-04,1.0006934000e+00,1.6091158476e-01,1.3004038721e-05,7.6394727416e-06,9.4824837763e-02,5.9948559671e-01,1.9763888889e-01,2.0287551440e-01,1.0000000000e-04,6.7240809617e-01,-2.0093035946e-02,-4.5621428152e-02,0.05156248950826478,0.04480008040586591,0.039876825201723615
500,000,1.0010000000e+00,-1.0264673558e-03,9.0881585835e-04,1.0006934000e+00,1.6049459278e-01,1.3257003698e-05,7.6665049188e-06,9.5240174515e-02,5.9969050069e-01,1.9758744856e-01,2.0272205075e-01,1.0000000000e-04,6.7208670544e-01,-2.0099116965e-02,-4.5634211566e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
501,000,1.0010000000e+00,-1.0322737072e-03,9.1266194096e-04,1.0006934000e+00,1.6007023995e-01,1.3498100163e-05,7.6935258729e-06,9.5664511409e-02,5.9961334019e-01,1.9761316872e-01,2.0277349108e-01,1.0000000000e-04,6.7176547745e-01,-2.0105155655e-02,-4.5646847754e-02,0.05151425113620175,0.044459275762817094,0.039708591466207935
502,000,1.0010000000e+00,-1.0379945938e-03,9.1647348807e-04,1.0006934000e+00,1.5963675174e-01,1.3737301208e-05,7.7207249024e-06,9.6098978816e-02,5.9962534294e-01,1.9751457476e-01,2.0286008230e-01,1.0000000000e-04,6.7144441836e-01,-2.0111161028e-02,-4.5659443949e-02,0.0514901777241029,0.04441832522779616,0.03970702440977425
503,000,1.0010000000e+00,-1.0437773887e-03,9.2040826603e-04,1.0006934000e+00,1.5919211360e-01,1.3976917047e-05,7.7477913684e-06,9.6545492569e-02,5.9976165981e-01,1.9753343621e-01,2.0270490398e-01,1.0000000000e-04,6.7112352865e-01,-2.0117135588e-02,-4.5672034396e-02,0.05146611240517897,0.04437259707094687,0.0397037146660138
504,000,1.0010000000e+00,-1.0496949728e-03,9.2454865480e-04,1.0006934000e+00,1.5873448460e-01,1.4217906688e-05,7.7744159898e-06,9.7005906157e-02,5.9976680384e-01,1.9757630316e-01,2.0265689300e-01,1.0000000000e-04,6.7080280751e-01,-2.0123080481e-02,-4.5684640751e-02,0.051442078848807894,0.04432305625953816,0.03970022850728598
