index,frame,F11,F12,F21,F22,E11,E12,E21,E22,P11,P12,P21,P22,S11,S12,S21,S22,vol_square,vol_rectangle_p,vol_rectangle_m,Psi,Psi_me,Psi_couple,len_c,len_s_r_p,len_s_r_m,F11_old,F12_old,F21_old,F22_old,vol_rectangle_p_old,vol_rectangle_m_old
139,400,1.0010127909,0.00021973266081000002,-1.0885592859000001e-05,1.0007310673,0.0010133038516,0.00010453082655,0.00010453082655,0.00073135863885,0.18437077565,0.00072965748242,-0.00016714509152000002,0.07104632625099999,0.18418427175000002,0.00071333522746,-0.00016501949618000003,0.070994432311,0.60051097394,0.19277006173,0.20671896433,0.70655968718,-0.019227514605,-0.043755339812000006,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
140,400,1.0010127909,0.00022039607888999998,-1.0928889891e-05,1.0006994048,0.0010133038521,0.00010484138021,0.00010484138021,0.0006996736403399999,0.18353554643,0.0007289975631699999,-0.00017023688401999999,0.069334002936,0.18334988838,0.00071300517401,-0.0001681154925,0.069285552083,0.60051097394,0.19277006173,0.20671896433,0.70655746581,-0.019229735978,-0.043755679305999995,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
141,400,1.0010022367,0.00021955363240999998,-1.0896685070000001e-05,1.0007310673,0.0010027390466,0.00010443451293,0.00010443451293,0.00073135859952,0.18379898535999997,0.00072660888891,-0.00016715326264,0.070766985637,0.18361499589000002,0.0007103711288099999,-0.0001650318185,0.070715295739,0.60051097394,0.19277006173,0.20671896433,0.70655773597,-0.019229465815999998,-0.043756642374999995,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
142,400,1.0010022367,0.00025043403951,-0.00013721932422999997,1.0006994048,0.0010027484018,5.6684868813e-05,5.6684868813e-05,0.00069968070712,0.18316533389000003,0.00049583543798,-0.0007709207435499999,0.06907737716,0.18298212912,0.00047806904737,-0.0007452907995099999,0.069029163434,0.60051097394,0.19277006173,0.20671896433,0.7065551033600002,-0.019232098425,-0.043757475502,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
143,400,1.0010022367,0.00022022650077999998,-1.0949628065e-05,1.0006994048,0.0010027390472,0.00010474496679,0.00010474496679,0.00069967360297,0.18296220266,0.0007259587470299999,-0.00017023077872999997,0.069056378239,0.1827790518,0.00071004969203,-0.00016811183787000003,0.069008121405,0.60051097394,0.19277006173,0.20671896433,0.7065555232100001,-0.019231678577000002,-0.043756995673,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
144,400,1.0010378082,0.00015259114185,0.00027736703101,1.0006560154000002,0.0010383852046,0.00021514924513,0.00021514924513,0.0006562422506599999,0.18333224936999998,0.001260958656,0.001193378253,0.067586685296,0.18314200886,0.0012493557489000001,0.0011418316385999998,0.067542030152,0.60051097394,0.19277006173,0.20671896433,0.70656071574,-0.019226486052999998,-0.043751763512000004,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
145,400,1.0009772195,0.00015174997174,0.00027713577551,1.0006560154000002,0.00097773533329,0.00021460792281,0.00021460792281,0.00065624212266,0.18003372151,0.0012417043699000001,0.0011915161228,0.06600348635,0.17985778785,0.0012304924996,0.0011409226324000001,0.065959874641,0.60051097394,0.19277006173,0.20671896433,0.7065496279800001,-0.019237573807000002,-0.043759419765,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
146,400,1.0010378082,0.0001513583067,0.0002772963026,1.0007244221,0.0010383851849,0.00021450628487999998,0.00021450628487999998,0.00072469591107,0.18513154419,0.0012632410984,0.0012010343615,0.071303384155,0.18493943862,0.0012511581418,0.0011489190367,0.071251421112,0.60051097394,0.19277006173,0.20671896433,0.70656547166,-0.019221730126,-0.043751159428,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
147,400,1.0010378082,0.0001223492796,0.00040366165142000006,1.0006560154000002,0.0010384282097,0.00026320135719,0.00026320135719,0.00065623809791,0.18316034967,0.001491396779,0.0017914019353,0.067573023505,0.18297025163,0.0014815971476999999,0.0017164178648,0.067528125948,0.60051097394,0.19277006173,0.20671896433,0.70656170178,-0.019225500004,-0.043751238195,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
148,400,1.0010378082,0.00012115847884000001,0.00040356364829000004,1.0007244221,0.0010384281701,0.00026257010839999997,0.00026257010839999997,0.00072469180069,0.18496288782,0.0014940312995,0.0017994643492,0.071287744702,0.1847709222,0.001483860547,0.0017236488725,0.071235541272,0.60051097394,0.19277006173,0.20671896433,0.70656646092,-0.019220740866,-0.043750637881,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
149,400,1.0009772195,0.00012153102611,0.00040341567842999996,1.0006560154000002,0.00097777830328,0.00026266505696,0.00026266505696,0.00065623799813,0.17986347890999999,0.0014711712477,0.0017887295491,0.065987616671,0.17968767618,0.0014617286044000001,0.001715115581,0.065943766857,0.60051097394,0.19277006173,0.20671896433,0.7065506125300001,-0.019236589257,-0.043758898039999994,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
150,400,1.0009772195,0.00015038094422,0.00027719625762,1.0007244221,0.00097773535005,0.00021396248206,0.00021396248206,0.00072469576362,0.18184601297000003,0.0012439134917,0.0011989992472000001,0.069704682441,0.18166831055,0.0012322347114000001,0.0011478099725,0.069653882061,0.60051097394,0.19277006173,0.20671896433,0.70655427759,-0.019232924196999998,-0.043758659162999994,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
151,400,1.0009772195,0.00012019797332,0.00040345300019,1.0007244221,0.00097777831833,0.00026203035178999997,0.00026203035178999997,0.0007246916847799999,0.18167691774999997,0.0014739004136,0.0017965538322,0.069690060219,0.18149934607,0.0014640991982000002,0.0017220798639,0.06963902148000001,0.60051097394,0.19277006173,0.20671896433,0.70655526538,-0.019231936407,-0.043758140108000006,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
152,400,1.0009877736,0.00034919197186,-0.00055164660713,1.00070605,0.00098841362924,-0.00010124960136,-0.00010124960136,0.00070636018641,0.18328647725000002,-0.00026191945968,-0.0027492863933000003,0.06913818486,0.18310653355,-0.00028576260123000004,-0.0026464077992,0.06908924676,0.60051097394,0.19277006173,0.20671896433,0.70655274545,-0.019234456341999998,-0.043760674535999994,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
153,400,1.001027254,0.00034988845714,-0.00055161252294,1.00070605,0.0010279338074,-0.00010087705373000001,-0.00010087705373000001,0.00070636042986,0.18542809709000002,-0.00025280742235,-0.0027517764431999998,0.070182050592,0.18523873625999998,-0.0002770613205,-0.002647727009,0.070132380796,0.60051097394,0.19277006173,0.20671896433,0.7065600160100001,-0.019227185781,-0.043755767704,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
154,400,1.0009877736,0.00034992951454000003,-0.00055173768262,1.0006743875,0.0009884136794900001,-0.00010091730095999999,-0.00010091730095999999,0.0006746760918300001,0.18245632175,-0.00026183126972,-0.0027518583374,0.067429097557,0.18227720028,-0.00028512910134,-0.0026495023461,0.067383497655,0.60051097394,0.19277006173,0.20671896433,0.70655059367,-0.019236608118,-0.04376102017,0.053998957800191684,0.04921291011859834,0.0451146847911289,1.001,0.0002458211347,-0.00011662214977,1.0006934,0.19277006173,0.20671896432999998
