index,frame,F11,F12,F21,F22,E11,E12,E21,E22,P11,P12,P21,P22,S11,S12,S21,S22,vol_square,vol_rectangle_p,vol_rectangle_m,Psi,Psi_me,Psi_couple,len_c,len_s_r_p,len_s_r_m
1775,500,1.0009897068e+00,-1.0934839968e-03,1.2134979795e-03,1.0007369488e+00,9.9093288230e-04,5.9913020000e-05,5.9913020000e-05,7.3781822459e-04,1.6138107382e-01,1.1526173312e-03,6.8441804176e-04,9.6510193645e-02,1.6122204534e-01,1.2568264126e-03,4.8841547828e-04,9.6437598914e-02,0.59969050069,0.19758744856,0.20272205075,6.7241065161e-01,-2.0090480501e-02,-4.5620141881e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1776,500,1.0010002610e+00,-8.6421829069e-04,2.5988743261e-04,1.0006685422e+00,1.0007950369e-03,-3.0251077811e-04,-3.0251077811e-04,6.6913906999e-04,1.6152619284e-01,-5.8115653016e-04,-3.8759828060e-03,9.3715291676e-02,1.6136140564e-01,-4.9972020755e-04,-3.9153010637e-03,9.3652810694e-02,0.59969050069,0.19758744856,0.20272205075,6.7240937557e-01,-2.0091756541e-02,-4.5622461133e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1777,500,1.0010147241e+00,-8.6375726208e-04,2.5985288221e-04,1.0006685422e+00,1.0152727230e-03,-3.0230356630e-04,-3.0230356630e-04,6.6913867167e-04,1.6227177008e-01,-5.7845766331e-04,-3.8773238681e-03,9.4125944542e-02,1.6210389616e-01,-4.9670588179e-04,-3.9168284678e-03,9.4063188405e-02,0.59969050069,0.19758744856,0.20272205075,6.7241170419e-01,-2.0089427921e-02,-4.5621198551e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1778,500,1.0010002610e+00,-8.6580090703e-04,2.6021356088e-04,1.0007119315e+00,1.0007951217e-03,-3.0313405940e-04,-3.0313405940e-04,7.1255973648e-04,1.6275664012e-01,-5.8187025782e-04,-3.8726817240e-03,9.5969559480e-02,1.6259061987e-01,-4.9834025634e-04,-3.9122047863e-03,9.5901413917e-02,0.59969050069,0.19758744856,0.20272205075,6.7241348621e-01,-2.0087645900e-02,-4.5620192560e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1779,500,1.0010002610e+00,-1.1877739687e-03,1.6254224401e-03,1.0006685422e+00,1.0020822652e-03,2.1877352548e-04,2.1877352548e-04,6.6947108634e-04,1.5949049940e-01,1.9080004159e-03,2.6347821651e-03,9.3059651953e-02,1.5933394389e-01,2.0164395446e-03,2.3742099377e-03,9.2994203836e-02,0.59969050069,0.19758744856,0.20272205075,6.7240734815e-01,-2.0093783961e-02,-4.5622508017e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1780,500,1.0010002610e+00,-1.1896194868e-03,1.6260447015e-03,1.0007119316e+00,1.0020832768e-03,2.1819645860e-04,2.1819645860e-04,7.1289257761e-04,1.6072297222e-01,1.9102088771e-03,2.6396489727e-03,9.5329754198e-02,1.6056519269e-01,2.0215083868e-03,2.3768706227e-03,9.5258649496e-02,0.59969050069,0.19758744856,0.20272205075,6.7241147675e-01,-2.0089655368e-02,-4.5620343994e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1781,500,1.0010147241e+00,-1.1871610982e-03,1.6252367188e-03,1.0006685422e+00,1.0165596585e-03,2.1897875945e-04,2.1897875945e-04,6.6947035858e-04,1.6023655842e-01,1.9132650652e-03,2.6352873929e-03,9.3469886951e-02,1.6007694226e-01,2.0220989729e-03,2.3735376584e-03,9.3404155941e-02,0.59969050069,0.19758744856,0.20272205075,6.7240968314e-01,-2.0091448977e-02,-4.5621200343e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1782,500,1.0010147241e+00,-8.6526818938e-04,2.6007893651e-04,1.0007119315e+00,1.0152727818e-03,-3.0294105150e-04,-3.0294105150e-04,7.1255927539e-04,1.6350745642e-01,-5.7915358831e-04,-3.8739925949e-03,9.6374711680e-02,1.6333832669e-01,-4.9532021698e-04,-3.9136871760e-03,9.6306277029e-02,0.59969050069,0.19758744856,0.20272205075,6.7241583268e-01,-2.0085299440e-02,-4.5618909551e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1783,500,1.0010147241e+00,-1.1889662222e-03,1.6257957211e-03,1.0007119316e+00,1.0165605671e-03,2.1839024071e-04,2.1839024071e-04,7.1289180069e-04,1.6147812029e-01,1.9150586505e-03,2.6405901700e-03,9.5731394077e-02,1.6131725351e-01,2.0267385736e-03,2.3766292721e-03,9.5659995644e-02,0.59969050069,0.19758744856,0.20272205075,6.7241382931e-01,-2.0087302808e-02,-4.5619027832e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1784,500,1.0009502264e+00,-1.0646111281e-03,1.0879778265e-03,1.0007185768e+00,9.5126972828e-04,1.1568436204e-05,1.1568436204e-05,7.1940162781e-04,1.5896914932e-01,9.1138141523e-04,8.4111530678e-05,9.4512463299e-02,1.5881814179e-01,1.0109663677e-03,-8.8615409065e-05,9.4443498487e-02,0.59969050069,0.19758744856,0.20272205075,6.7240243480e-01,-2.0098697317e-02,-4.5624634555e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1785,500,1.0009646895e+00,-1.0639543703e-03,1.0876996913e-03,1.0007185768e+00,9.6574639717e-04,1.1750265549e-05,1.1750265549e-05,7.1940092883e-04,1.5972762671e-01,9.1541340615e-04,8.4186611694e-05,9.4910143333e-02,1.5957359271e-01,1.0153402958e-03,-8.9317354461e-05,9.4840888490e-02,0.59969050069,0.19758744856,0.20272205075,6.7240474877e-01,-2.0096383344e-02,-4.5623320242e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1786,500,1.0009502264e+00,-1.0621074769e-03,1.0870009577e-03,1.0006618970e+00,9.5126866595e-04,1.2301860469e-05,1.2301860469e-05,6.6268006338e-04,1.5737612645e-01,9.1041897495e-04,7.8651301211e-05,9.1537569148e-02,1.5722662764e-01,1.0066197247e-03,-9.2193171230e-05,9.1475927312e-02,0.59969050069,0.19758744856,0.20272205075,6.7239713081e-01,-2.0104001302e-02,-4.5627460105e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1787,500,1.0009502264e+00,-9.9641187409e-04,8.0053563949e-04,1.0007185767e+00,9.5099830906e-04,-9.8123902596e-05,-9.8123902596e-05,7.1933133728e-04,1.5939962344e-01,3.8845001798e-04,-1.2837436052e-03,9.4644831726e-02,1.5924689767e-01,4.8222892421e-04,-1.4102130760e-03,9.4576485222e-02,0.59969050069,0.19758744856,0.20272205075,6.7240286135e-01,-2.0098270763e-02,-4.5624579539e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1788,500,1.0009502264e+00,-9.9396024618e-04,7.9961583629e-04,1.0006618970e+00,9.5099757315e-04,-9.7379816939e-05,-9.7379816939e-05,6.6260999530e-04,1.5780891949e-01,3.8818452769e-04,-1.2886442724e-03,9.1673138171e-02,1.5765770374e-01,4.7878837324e-04,-1.4137740963e-03,9.1612117541e-02,0.59969050069,0.19758744856,0.20272205075,6.7239756251e-01,-2.0103569601e-02,-4.5627427871e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1789,500,1.0009646895e+00,-9.9577568596e-04,8.0027562951e-04,1.0007185767e+00,9.6547507240e-04,-9.7942805690e-05,-9.7942805690e-05,7.1933070358e-04,1.6015735173e-01,3.9203293295e-04,-1.2841439924e-03,9.5043056913e-02,1.6000159465e-01,4.8613718118e-04,-1.4111753315e-03,9.4974421459e-02,0.59969050069,0.19758744856,0.20272205075,6.7240517410e-01,-2.0095958014e-02,-4.5623270635e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1790,500,1.0009646895e+00,-1.0614968440e-03,1.0867963919e-03,1.0006618970e+00,9.6574541506e-04,1.2497440112e-05,1.2497440112e-05,6.6267941500e-04,1.5812927795e-01,9.1443741256e-04,7.8689119604e-05,9.1940851515e-02,1.5797678075e-01,1.0109913229e-03,-9.2937960363e-05,9.1878938382e-02,0.59969050069,0.19758744856,0.20272205075,6.7239942199e-01,-2.0101710129e-02,-4.5626157421e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1791,500,1.0009646895e+00,-9.9337484666e-04,7.9943544929e-04,1.0006618970e+00,9.6547440038e-04,-9.7184275902e-05,-9.7184275902e-05,6.6260941361e-04,1.5856132414e-01,3.9174412472e-04,-1.2890798016e-03,9.2077000627e-02,1.5840710506e-01,4.8268457561e-04,-1.4147796184e-03,9.2015709833e-02,0.59969050069,0.19758744856,0.20272205075,6.7239985240e-01,-2.0101279715e-02,-4.5626132383e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1792,500,1.0009502753e+00,-9.9839799075e-04,8.1522775176e-04,1.0006809042e+00,9.5105908688e-04,-9.1781949944e-05,-9.1781949944e-05,6.8163444908e-04,1.5832286860e-01,4.1615668355e-04,-1.2138485699e-03,9.2660890126e-02,1.5817122267e-01,5.0812291089e-04,-1.3418804481e-03,9.2597425911e-02,0.59969050069,0.19758744856,0.20272205075,6.7239928271e-01,-2.0101849401e-02,-4.5626465337e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1793,500,1.0009988440e+00,-9.9641646852e-04,8.1460227347e-04,1.0006809042e+00,9.9967464300e-04,-9.1127396767e-05,-9.1127396767e-05,6.8163247270e-04,1.6085060829e-01,4.2820129568e-04,-1.2151867158e-03,9.4016212224e-02,1.6068876493e-01,5.2129573865e-04,-1.3451682183e-03,9.3951815386e-02,0.59969050069,0.19758744856,0.20272205075,6.7240704251e-01,-2.0094089604e-02,-4.5622110702e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1794,500,1.0009502753e+00,-9.9918186683e-04,8.1552309768e-04,1.0006989831e+00,9.5105932770e-04,-9.2019115042e-05,-9.2019115042e-05,6.9972660068e-04,1.5883027411e-01,4.1625302636e-04,-1.2122765609e-03,9.3608846075e-02,1.5867814654e-01,5.0923562743e-04,-1.3407450963e-03,9.3543045770e-02,0.59969050069,0.19758744856,0.20272205075,6.7240097268e-01,-2.0100159439e-02,-4.5625557549e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1795,500,1.0009502753e+00,-1.1536980887e-03,1.4706776627e-03,1.0006809043e+00,9.5180823513e-04,1.5844231693e-04,1.5844231693e-04,6.8180158320e-04,1.5741071365e-01,1.6085308033e-03,1.8968645356e-03,9.2376566708e-02,1.5726319060e-01,1.7134018454e-03,1.6644477445e-03,9.2311191763e-02,0.59969050069,0.19758744856,0.20272205075,6.7239972172e-01,-2.0101410394e-02,-4.5626471153e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1796,500,1.0009502753e+00,-1.1545168319e-03,1.4710123755e-03,1.0006989832e+00,9.5180872745e-04,1.5821332382e-04,1.5821332382e-04,6.9989389678e-04,1.5792010436e-01,1.6090074592e-03,1.8989076127e-03,9.3324376410e-02,1.5777210046e-01,1.7150440889e-03,1.6656586331e-03,9.3256668718e-02,0.59969050069,0.19758744856,0.20272205075,6.7240141557e-01,-2.0099716546e-02,-4.5625581662e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1797,500,1.0009988440e+00,-1.1515441804e-03,1.4698827570e-03,1.0006809043e+00,1.0004231322e-03,1.5909460649e-04,1.5909460649e-04,6.8179910056e-04,1.5994511271e-01,1.6240009031e-03,1.8991520716e-03,9.3726646141e-02,1.5978742518e-01,1.7301267835e-03,1.6631508440e-03,9.3660329341e-02,0.59969050069,0.19758744856,0.20272205075,6.7240749198e-01,-2.0093640132e-02,-4.5622064800e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1798,500,1.0009988440e+00,-9.9713741556e-04,8.1480228312e-04,1.0006989831e+00,9.9967480595e-04,-9.1380792065e-05,-9.1380792065e-05,6.9972455999e-04,1.6136407717e-01,4.2832276107e-04,-1.2135770886e-03,9.4957765178e-02,1.6120172165e-01,5.2242032342e-04,-1.3439851964e-03,9.4891012292e-02,0.59969050069,0.19758744856,0.20272205075,6.7240875706e-01,-2.0092375054e-02,-4.5621185879e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1799,500,1.0009988440e+00,-1.1523113297e-03,1.4701372137e-03,1.0006989832e+00,1.0004235063e-03,1.5885125293e-04,1.5885125293e-04,6.9989135292e-04,1.6046012654e-01,1.6246097108e-03,1.9012264143e-03,9.4669292140e-02,1.6030192782e-01,1.7318891919e-03,1.6643971992e-03,9.4600621785e-02,0.59969050069,0.19758744856,0.20272205075,6.7240921027e-01,-2.0091921849e-02,-4.5621161411e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1800,500,1.0010003099e+00,-1.1940903230e-03,1.6417094409e-03,1.0007309388e+00,1.0021577819e-03,2.2381232338e-04,2.2381232338e-04,7.3191889021e-04,1.6124700180e-01,1.9390434281e-03,2.7144495462e-03,9.6322747141e-02,1.6108878647e-01,2.0519209023e-03,2.4481990808e-03,9.6249026332e-02,0.59969050069,0.19758744856,0.20272205075,6.7241341723e-01,-2.0087714885e-02,-4.5619398816e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1801,500,1.0010488786e+00,-1.1918841753e-03,1.6408569812e-03,1.0007309388e+00,1.0507748787e-03,2.2446101505e-04,2.2446101505e-04,7.3191625831e-04,1.6378399128e-01,1.9554136577e-03,2.7177604986e-03,9.7670920059e-02,1.6361529584e-01,2.0695662852e-03,2.4475022238e-03,9.7596187354e-02,0.59969050069,0.19758744856,0.20272205075,6.7242138755e-01,-2.0079744565e-02,-4.5614975387e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1802,500,1.0010003099e+00,-1.1906077467e-03,1.6405406020e-03,1.0006489486e+00,1.0021558637e-03,2.2490325257e-04,2.2490325257e-04,6.4986793610e-04,1.5891263687e-01,1.9352445868e-03,2.7047725536e-03,9.2037321641e-02,1.5875673928e-01,2.0427065422e-03,2.4427404640e-03,9.1974283915e-02,0.59969050069,0.19758744856,0.20272205075,6.7240561627e-01,-2.0095515844e-02,-4.5623486567e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1803,500,1.0010003099e+00,-9.5778454939e-04,6.4406170588e-04,1.0007309388e+00,1.0010175847e-03,-1.5710507758e-04,-1.5710507758e-04,7.3166460384e-04,1.6261766180e-01,1.1669013215e-04,-2.0290949393e-03,9.6754715671e-02,1.6245311619e-01,2.0908334014e-04,-2.1321662874e-03,9.6683910987e-02,0.59969050069,0.19758744856,0.20272205075,6.7241271657e-01,-2.0088415549e-02,-4.5619390084e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1804,500,1.0010003099e+00,-9.5461688735e-04,6.4327040501e-04,1.0006489486e+00,1.0010170753e-03,-1.5594197282e-04,-1.5594197282e-04,6.4961477326e-04,1.6028889631e-01,1.1672214827e-04,-2.0360005844e-03,9.2489190617e-02,1.6012667940e-01,2.0475169110e-04,-2.1376181341e-03,9.2429077190e-02,0.59969050069,0.19758744856,0.20272205075,6.7240494134e-01,-2.0096190779e-02,-4.5623619797e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1805,500,1.0010488786e+00,-9.5583957882e-04,6.4346498779e-04,1.0007309388e+00,1.0496356965e-03,-1.5645340860e-04,-1.5645340860e-04,7.3166274287e-04,1.6514453415e-01,1.2785593735e-04,-2.0312897727e-03,9.8111017951e-02,1.6496945966e-01,2.2133354717e-04,-2.1358806460e-03,9.8039214865e-02,0.59969050069,0.19758744856,0.20272205075,6.7242067097e-01,-2.0080461149e-02,-4.5615044483e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1806,500,1.0010488786e+00,-1.1887361180e-03,1.6401720480e-03,1.0006489486e+00,1.0507737550e-03,2.2562673877e-04,2.2562673877e-04,6.4986570948e-04,1.6141544220e-01,1.9517621437e-03,2.7075700188e-03,9.3415561180e-02,1.6124921366e-01,2.0605712745e-03,2.4415091519e-03,9.3351601098e-02,0.59969050069,0.19758744856,0.20272205075,6.7241347454e-01,-2.0087657579e-02,-4.5619155533e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1807,500,1.0010488786e+00,-9.5314177527e-04,6.4332344470e-04,1.0006489486e+00,1.0496356054e-03,-1.5520028838e-04,-1.5520028838e-04,6.4961336618e-04,1.6278164420e-01,1.2777425419e-04,-2.0383749542e-03,9.3881268173e-02,1.6260904581e-01,2.1697067230e-04,-2.1415953804e-03,9.3820244079e-02,0.59969050069,0.19758744856,0.20272205075,6.7241278243e-01,-2.0088349681e-02,-4.5619408185e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1808,500,1.0010253272e+00,-8.9660389755e-04,4.0112818081e-04,1.0006558869e+00,1.0259332617e-03,-2.4806596717e-04,-2.4806596717e-04,6.5650398061e-04,1.6219379027e-01,-3.1901714516e-04,-3.1988898895e-03,9.3699659928e-02,1.6202473741e-01,-2.3481987918e-04,-3.2617432428e-03,9.3638337958e-02,0.59969050069,0.19758744856,0.20272205075,6.7241107955e-01,-2.0090052563e-02,-4.5621017113e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1809,500,1.0009738267e+00,-8.9827507938e-04,4.0126234597e-04,1.0006558869e+00,9.7438138995e-04,-2.4881215747e-04,-2.4881215747e-04,6.5650548039e-04,1.5953935806e-01,-3.2941291453e-04,-3.1949382990e-03,9.2236498470e-02,1.5938122290e-01,-2.4637345982e-04,-3.2567559188e-03,9.2176140204e-02,0.59969050069,0.19758744856,0.20272205075,6.7240282595e-01,-2.0098306165e-02,-4.5625517857e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1810,500,1.0010253272e+00,-8.9716147721e-04,4.0111745156e-04,1.0006739658e+00,1.0259332574e-03,-2.4834678511e-04,-2.4834678511e-04,6.7459539707e-04,1.6271465439e-01,-3.1916861737e-04,-3.1974152766e-03,9.4626969354e-02,1.6254506740e-01,-2.3409002097e-04,-3.2604175298e-03,9.4563330798e-02,0.59969050069,0.19758744856,0.20272205075,6.7241278213e-01,-2.0088349988e-02,-4.5620039733e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1811,500,1.0010253272e+00,-8.5597533674e-04,2.3001920195e-04,1.0006558869e+00,1.0258792642e-03,-3.1334146148e-04,-3.1334146148e-04,6.5646837202e-04,1.6250834661e-01,-6.3067575945e-04,-4.0234147040e-03,9.3795074477e-02,1.6233842299e-01,-5.4987819994e-04,-4.0580940076e-03,9.3733722236e-02,0.59969050069,0.19758744856,0.20272205075,6.7241249944e-01,-2.0088632674e-02,-4.5620955708e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1812,500,1.0010253272e+00,-8.5650352257e-04,2.2997886066e-04,1.0006739658e+00,1.0258792550e-03,-3.1362393017e-04,-3.1362393017e-04,6.7455974065e-04,1.6302915969e-01,-6.3097224878e-04,-4.0219911408e-03,9.4725532056e-02,1.6285870165e-01,-5.4933078886e-04,-4.0567111148e-03,9.4661859532e-02,0.59969050069,0.19758744856,0.20272205075,6.7241420125e-01,-2.0086930863e-02,-4.5619972436e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1813,500,1.0009738267e+00,-8.5755570015e-04,2.3006831982e-04,1.0006558869e+00,9.7432734993e-04,-3.1408579609e-04,-3.1408579609e-04,6.5646972602e-04,1.5985663444e-01,-6.4009295813e-04,-4.0184272656e-03,9.2329886818e-02,1.5969764136e-01,-5.6042097177e-04,-4.0525106449e-03,9.2269497396e-02,0.59969050069,0.19758744856,0.20272205075,6.7240424815e-01,-2.0096883969e-02,-4.5625434622e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1814,500,1.0009738267e+00,-8.9895182737e-04,4.0141476770e-04,1.0006739658e+00,9.7438145112e-04,-2.4907097157e-04,-2.4907097157e-04,6.7459700490e-04,1.6005197893e-01,-3.2959058005e-04,-3.1935079712e-03,9.3172436014e-02,1.5989334399e-01,-2.4565015087e-04,-3.2554974267e-03,9.3109781810e-02,0.59969050069,0.19758744856,0.20272205075,6.7240450196e-01,-2.0096630158e-02,-4.5624574604e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1815,500,1.0009738267e+00,-8.5821509759e-04,2.3020343282e-04,1.0006739658e+00,9.7432738102e-04,-3.1434613416e-04,-3.1434613416e-04,6.7456120809e-04,1.6036892879e-01,-6.4042926362e-04,-4.0170496852e-03,9.3268936822e-02,1.6020943576e-01,-5.5989301572e-04,-4.0512000768e-03,9.3206247886e-02,0.59969050069,0.19758744856,0.20272205075,6.7240592333e-01,-2.0095208786e-02,-4.5624490033e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1816,500,1.0009752926e+00,-1.0963774715e-03,1.2285415004e-03,1.0007059215e+00,9.7652282701e-04,6.5980996986e-05,6.5980996986e-05,7.0677171594e-04,1.5973289969e-01,1.1756588979e-03,7.5375913026e-04,9.4477054941e-02,1.5957787560e-01,1.2779202767e-03,5.5731766499e-04,9.4408839730e-02,0.59969050069,0.19758744856,0.20272205075,6.7240536432e-01,-2.0095767795e-02,-4.5622988714e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1817,500,1.0010238613e+00,-1.0942721705e-03,1.2277942597e-03,1.0007059215e+00,1.0251391902e-03,6.6634216345e-05,6.6634216345e-05,7.0676940995e-04,1.6226534949e-01,1.1898852757e-03,7.5476327503e-04,9.5828733359e-02,1.6209998928e-01,1.2933480737e-03,5.5534580812e-04,9.5759546668e-02,0.59969050069,0.19758744856,0.20272205075,6.7241322897e-01,-2.0087903143e-02,-4.5618598377e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1818,500,1.0009752926e+00,-1.0971874952e-03,1.2288661660e-03,1.0007240004e+00,9.7652322593e-04,6.5749145805e-05,6.5749145805e-05,7.2486442530e-04,1.6024179190e-01,1.1760694124e-03,7.5560282100e-04,9.5425576721e-02,1.6008627370e-01,1.2794438582e-03,5.5847388028e-04,9.5354967419e-02,0.59969050069,0.19758744856,0.20272205075,6.7240709312e-01,-2.0094038991e-02,-4.5622093379e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1819,500,1.0009752926e+00,-1.0558417640e-03,1.0574206121e-03,1.0007059215e+00,9.7632723908e-04,6.4777473689e-07,6.4777473689e-07,7.0672808887e-04,1.5996950819e-01,8.6370075376e-04,-5.8953595527e-05,9.4551293790e-02,1.5981340286e-01,9.6252172115e-04,-2.2778278503e-04,9.4483578008e-02,0.59969050069,0.19758744856,0.20272205075,6.7240524694e-01,-2.0095885179e-02,-4.5622987405e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1820,500,1.0009752926e+00,-1.0566435369e-03,1.0577355604e-03,1.0007240004e+00,9.7632757216e-04,4.1364398556e-07,4.1364398556e-07,7.2482075669e-04,1.6047779678e-01,8.6398226607e-04,-5.7237114124e-05,9.5499577193e-02,1.6032119722e-01,9.6387713307e-04,-2.2665045049e-04,9.5429466692e-02,0.59969050069,0.19758744856,0.20272205075,6.7240697472e-01,-2.0094157391e-02,-4.5622087932e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1821,500,1.0010238613e+00,-1.0537808748e-03,1.0567171043e-03,1.0007059215e+00,1.0249437763e-03,1.3016316877e-06,1.3016316877e-06,7.0672591502e-04,1.6250026419e-01,8.7703000513e-04,-5.8891926057e-05,9.5904393877e-02,1.6233381423e-01,9.7701950988e-04,-2.3027029140e-04,9.5835708954e-02,0.59969050069,0.19758744856,0.20272205075,6.7241310885e-01,-2.0088023261e-02,-4.5618610435e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1822,500,1.0010238613e+00,-1.0950280546e-03,1.2280347163e-03,1.0007240004e+00,1.0251394854e-03,6.6387301252e-05,6.6387301252e-05,7.2486205833e-04,1.6277983137e-01,1.1903319162e-03,7.5664198141e-04,9.6771218119e-02,1.6261394667e-01,1.2948949173e-03,5.5654347184e-04,9.6699617379e-02,0.59969050069,0.19758744856,0.20272205075,6.7241498226e-01,-2.0086149853e-02,-4.5617688947e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1823,500,1.0010238613e+00,-1.0545252333e-03,1.0569436847e-03,1.0007240004e+00,1.0249440158e-03,1.0519957559e-06,1.0519957559e-06,7.2481852064e-04,1.6301433161e-01,8.7734105940e-04,-5.7136524403e-05,9.6846536335e-02,1.6284735692e-01,9.7839146228e-04,-2.2909114778e-04,9.6775436773e-02,0.59969050069,0.19758744856,0.20272205075,6.7241486117e-01,-2.0086270948e-02,-4.5617695686e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1824,500,1.0009878012e+00,-1.1421008738e-03,1.4341044180e-03,1.0006433783e+00,9.8931742292e-04,1.4589902365e-04,1.4589902365e-04,6.4423749891e-04,1.5834034725e-01,1.5544177440e-03,1.7263125969e-03,9.1477834821e-02,1.5818580255e-01,1.6571877994e-03,1.4984935403e-03,9.1416642754e-02,0.59969050069,0.19758744856,0.20272205075,6.7240207067e-01,-2.0099061446e-02,-4.5624968960e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1825,500,1.0010113527e+00,-1.1411762194e-03,1.4338940931e-03,1.0006433783e+00,1.0128921006e-03,1.4624313925e-04,1.4624313925e-04,6.4423644329e-04,1.5955799291e-01,1.5618644162e-03,1.7272834244e-03,9.2144736316e-02,1.5939849403e-01,1.6652632965e-03,1.4977592395e-03,9.2083104230e-02,0.59969050069,0.19758744856,0.20272205075,6.7240584459e-01,-2.0095287523e-02,-4.5622864497e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1826,500,1.0009878012e+00,-1.1460845697e-03,1.4354793492e-03,1.0007365091e+00,9.8931939566e-04,1.4465995967e-04,1.4465995967e-04,7.3743705304e-04,1.6098625891e-01,1.5574684192e-03,1.7367986607e-03,9.6345413199e-02,1.6082911636e-01,1.6661585725e-03,1.5048234692e-03,9.6272116176e-02,0.59969050069,0.19758744856,0.20272205075,6.7241089252e-01,-2.0090239594e-02,-4.5620317444e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1827,500,1.0009878012e+00,-1.1992817770e-03,1.6761169087e-03,1.0006433783e+00,9.8969377913e-04,2.3836442853e-04,2.3836442853e-04,6.4430444887e-04,1.5806003120e-01,1.9960484781e-03,2.8704598335e-03,9.1386902253e-02,1.5790717337e-01,2.1034945964e-03,2.6041135200e-03,9.1324620267e-02,0.59969050069,0.19758744856,0.20272205075,6.7240332053e-01,-2.0097811589e-02,-4.5624875003e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1828,500,1.0009878012e+00,-1.2033230863e-03,1.6775721560e-03,1.0007365091e+00,9.8969621935e-04,2.3714798641e-04,2.3714798641e-04,7.3750430012e-04,1.6070996747e-01,1.9999557081e-03,2.8820779705e-03,9.6258753698e-02,1.6055451318e-01,2.1136087525e-03,2.6108133020e-03,9.6184367306e-02,0.59969050069,0.19758744856,0.20272205075,6.7241215014e-01,-2.0088981972e-02,-4.5620258715e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
1829,500,1.0010113527e+00,-1.1983267369e-03,1.6758718848e-03,1.0006433783e+00,1.0132683477e-03,2.3870571835e-04,2.3870571835e-04,6.4430330397e-04,1.5927947522e-01,2.0039727727e-03,2.8720848240e-03,9.2050194128e-02,1.5912166723e-01,2.1120677743e-03,2.6037421043e-03,9.1987471826e-02,0.59969050069,0.19758744856,0.20272205075,6.7240709665e-01,-2.0094035466e-02,-4.5622760934e-02,0.05153834303479117,0.04450356195945755,0.0397172089736737
